"ds_entidade";"Classificação Nacional de Atividades Econômicas (CNAE 2.0)";"Ano";"Receita líquida de vendas";"Custo direto de produção - Total";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"Receita líquida de vendas (em valores de 2019)";"Custo direto de produção - Total (em valores de 2019)";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção (em valores de 2019)";"mkp"
"Sub_Setor";"21.2 Fabricação de produtos farmacêuticos";"2011";"37872703";"16426722";"1663595";"59452556";"25786662";"2611511";"2,09353451351903"
"Setor";"22 Fabricação de produtos de borracha e de material plástico";"2011";"77966200";"46423392";"7178805";"122391313";"72875424";"11269286";"1,45453366398396"
"Sub_Setor";"22.1 Fabricação de produtos de borracha";"2011";"23105765";"14227123";"2027846";"36271422";"22333733";"3183312";"1,42145857060693"
"Sub_Setor";"22.2 Fabricação de produtos de material plástico";"2011";"54860435";"32196269";"5150959";"86119891";"50541692";"8085974";"1,46892923351634"
"Setor";"23 Fabricação de produtos de minerais não-metálicos";"2011";"70703411";"36997541";"6421077";"110990189";"58078727";"10079804";"1,62841228617640"
"Sub_Setor";"23.1 Fabricação de vidro e de produtos do vidro";"2011";"8549313";"4430918";"782659";"13420708";"6955653";"1228618";"1,63981715432610"
"Sub_Setor";"23.2 Fabricação de cimento";"2011";"17711128";"9191068";"857184";"27802922";"14428135";"1345607";"1,76260786453206"
"Sub_Setor";"23.3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes";"2011";"19026243";"10511569";"1715995";"29867389";"16501057";"2693768";"1,55601254673457"
"Sub_Setor";"23.4 Fabricação de produtos cerâmicos";"2011";"13273347";"6329671";"2031623";"20836495";"9936315";"3189241";"1,58747521615673"
"Sub_Setor";"23.9 Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos";"2011";"12143380";"6534315";"1033616";"19062674";"10257565";"1622570";"1,60458386843115"
"Setor";"24 Metalurgia";"2011";"133383456";"90996784";"7460309";"209385301";"142846719";"11711190";"1,35473689031221"
"Sub_Setor";"24.1 Produção de ferro-gusa e de ferroligas";"2011";"11331628";"6596575";"487609";"17788386";"10355301";"765448";"1,59956714845351"
"Sub_Setor";"24.2 Siderurgia";"2011";"72404713";"49287308";"3856067";"113660892";"77371198";"6053253";"1,36244100040692"
"Sub_Setor";"24.3 Produção de tubos de aço, exceto tubos sem costura";"2011";"9740809";"6224756";"549326";"15291118";"9771620";"862332";"1,43795262590562"
"Sub_Setor";"24.4 Metalurgia dos metais não-ferrosos";"2011";"34038468";"25741807";"1714415";"53433575";"40409479";"2691288";"1,23973604234406"
"Sub_Setor";"24.5 Fundição";"2011";"5867838";"3146338";"852892";"9211330";"4939120";"1338870";"1,46724194407423"
"Setor";"25 Fabricação de produtos de metal, exceto máquinas e equipamentos";"2011";"74502686";"38721752";"8820685";"116954290";"60785392";"13846708";"1,56707755641555"
"Sub_Setor";"25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada";"2011";"14552727";"6528369";"2332456";"22844866";"10248231";"3661489";"1,64236704821504"
"Sub_Setor";"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras";"2011";"2940481";"1667864";"348510";"4615966";"2618212";"547091";"1,45830138654833"
"Sub_Setor";"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais";"2011";"11762899";"4983156";"1772721";"18465395";"7822556";"2782817";"1,74113575483982"
"Sub_Setor";"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas";"2011";"9518919";"4131301";"1237581";"14942796";"6485315";"1942754";"1,77297973768095"
"Sub_Setor";"25.5 Fabricação de equipamento bélico pesado, armas de fogo e munições";"2011";"1068874";"355338";"201685";"1677918";"557809";"316605";"1,91890460537536"
"Sub_Setor";"25.9 Fabricação de produtos de metal não especificados anteriormente";"2011";"34658786";"21055724";"2927732";"54407350";"33053268";"4595953";"1,44511224737586"
"Setor";"26 Fabricação de equipamentos de informática, produtos eletrônicos e ópticos";"2011";"69258288";"44957646";"2983438";"108721636";"70574497";"4683400";"1,44465419263361"
"Sub_Setor";"26.1 Fabricação de componentes eletrônicos";"2011";"3594601";"2175174";"311975";"5642803";"3414587";"489738";"1,44526966418176"
"Sub_Setor";"26.2 Fabricação de equipamentos de informática e periféricos";"2011";"19375795";"13749380";"699933";"30416116";"21583772";"1098755";"1,34094922021552"
"Sub_Setor";"26.3 Fabricação de equipamentos de comunicação";"2011";"14368788";"9000162";"536473";"22556118";"14128451";"842155";"1,50669371324372"
"Sub_Setor";"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo";"2011";"24061273";"16359307";"726829";"37771378";"25680834";"1140976";"1,40823372821099"
"Sub_Setor";"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios";"2011";"6746471";"3173696";"603010";"10590608";"4982067";"946605";"1,78633735323851"
"Sub_Setor";"26.6 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação";"2011";"748795";"322745";"69687";"1175458";"506645";"109395";"1,90808853508379"
"Sub_Setor";"26.7 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos";"2011";"300786";"135004";"32805";"472174";"211929";"51497";"1,79243068011847"
"Sub_Setor";"26.8 Fabricação de mídias virgens, magnéticas e ópticas";"2011";"61779";"42178";"2726";"96981";"66211";"4279";"1,37580171031534"
"Setor";"27 Fabricação de máquinas, aparelhos e materiais elétricos";"2011";"63255640";"37434614";"5070072";"99298681";"58764844";"7958997";"1,48820391238745"
"Sub_Setor";"27.1 Fabricação de geradores, transformadores e motores elétricos";"2011";"17752296";"10137615";"1781331";"27867548";"15914024";"2796333";"1,48941827574351"
"Sub_Setor";"27.2 Fabricação de pilhas, baterias e acumuladores elétricos";"2011";"2133830";"1355739";"236335";"3349686";"2128239";"370999";"1,34028317779199"
"Sub_Setor";"27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica";"2011";"19672201";"13359788";"1242338";"30881414";"20972190";"1950222";"1,34721485076899"
"Sub_Setor";"27.4 Fabricação de lâmpadas e outros equipamentos de iluminação";"2011";"2296780";"1309655";"240709";"3605484";"2055896";"377865";"1,48144564760276"
"Sub_Setor";"27.5 Fabricação de eletrodomésticos";"2011";"16852481";"9088629";"1142803";"26455019";"14267327";"1793972";"1,64712828077243"
"Sub_Setor";"27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente";"2011";"4548052";"2183188";"426556";"7139530";"3427168";"669607";"1,74271959241979"
"Setor";"28 Fabricação de máquinas e equipamentos";"2011";"107679180";"60558289";"9649989";"169034738";"95064380";"15148549";"1,53371059748823"
"Sub_Setor";"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão";"2011";"20948211";"11407644";"2020893";"32884494";"17907715";"3172397";"1,55997715909038"
"Sub_Setor";"28.2 Fabricação de máquinas e equipamentos de uso geral";"2011";"30261743";"16011214";"2723494";"47504873";"25134398";"4275340";"1,61527700351668"
"Sub_Setor";"28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária";"2011";"22576874";"14431609";"1369276";"35441169";"22654735";"2149489";"1,42883604304442"
"Sub_Setor";"28.4 Fabricação de máquinas-ferramenta";"2011";"6330348";"3449350";"687894";"9937378";"5414788";"1079856";"1,53008814563511"
"Sub_Setor";"28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção";"2011";"14808302";"9237155";"1106007";"23246067";"14500483";"1736209";"1,43169970653075"
"Sub_Setor";"28.6 Fabricação de máquinas e equipamentos de uso industrial específico";"2011";"12753702";"6021317";"1742425";"20020757";"9452261";"2735258";"1,64272614932335"
"Setor";"29 Fabricação de veículos automotores, reboques e carrocerias";"2011";"265493799";"170417362";"16487047";"416772070";"267521114";"25881360";"1,42047905889689"
"Sub_Setor";"29.1 Fabricação de automóveis, camionetas e utilitários";"2011";"126093729";"85843365";"5267955";"197941890";"134756884";"8269634";"1,38395238923111"
"Sub_Setor";"29.2 Fabricação de caminhões e ônibus";"2011";"44244746";"27694461";"1466206";"69455386";"43474755";"2301650";"1,51727482776714"
"Sub_Setor";"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores";"2011";"12849947";"7913532";"1281917";"20171842";"12422660";"2012353";"1,39742463907961"
"Sub_Setor";"29.4 Fabricação de peças e acessórios para veículos automotores";"2011";"81673480";"48743640";"8314065";"128211000";"76517749";"13051416";"1,43141894683636"
"Sub_Setor";"29.5 Recondicionamento e recuperação de motores para veículos automotores";"2011";"631897";"222364";"156904";"991952";"349067";"246308";"1,66609626965629"
"Setor";"30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"2011";"34837706";"20998634";"2700574";"54688218";"32963648";"4239360";"1,46999452471154"
"Sub_Setor";"30.1 Construção de embarcações";"2011";"5662724";"2989985";"912302";"8889342";"4693677";"1432131";"1,45112955556575"
"Sub_Setor";"30.3 Fabricação de veículos ferroviários";"2011";NA;NA;NA;NA;NA;NA;NA
"Sub_Setor";"30.4 Fabricação de aeronaves";"2011";"9354233";"5393938";"760916";"14684272";"8467402";"1194486";"1,51981395496952"
"Sub_Setor";"30.5 Fabricação de veículos militares de combate";"2011";NA;NA;NA;NA;NA;NA;NA
"Sub_Setor";"30.9 Fabricação de equipamentos de transporte não especificados anteriormente";"2011";"16571690";"10692334";"741256";"26014233";"16784822";"1163623";"1,44938641319131"
"Setor";"31 Fabricação de móveis";"2011";"25164665";"13868529";"2983027";"39503482";"21770812";"4682755";"1,49331402987356"
"Sub_Setor";"31.0 Fabricação de móveis";"2011";"25164665";"13868529";"2983027";"39503482";"21770812";"4682755";"1,49331402987356"
"Setor";"32 Fabricação de produtos diversos";"2011";"17638543";"7603840";"1822507";"27688978";"11936505";"2860971";"1,87119602110977"
"Sub_Setor";"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes";"2011";"1941996";"797415";"213293";"3048545";"1251782";"334827";"1,92142141944063"
"Sub_Setor";"32.2 Fabricação de instrumentos musicais";"2011";"150769";"72838";"18607";"236677";"114341";"29209";"1,64873967958882"
"Sub_Setor";"32.3 Fabricação de artefatos para pesca e esporte";"2011";"531555";"257493";"58724";"834435";"404212";"92185";"1,68098173089998"
"Sub_Setor";"32.4 Fabricação de brinquedos e jogos recreativos";"2011";"1509131";"695958";"197625";"2369033";"1092515";"310232";"1,68885374945584"
"Sub_Setor";"32.5 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos";"2011";"6239920";"2376378";"561217";"9795424";"3730437";"880998";"2,12415938888785"
"Sub_Setor";"32.9 Fabricação de produtos diversos";"2011";"7265172";"3403758";"773041";"11404864";"5343218";"1213519";"1,73941144881523"
"Setor";"33 Manutenção, reparação e instalação de máquinas e equipamentos";"2011";"16145581";"5104974";"3545343";"25345327";"8013786";"5565478";"1,86647275469789"
"Sub_Setor";"33.1 Manutenção e reparação de máquinas e equipamentos";"2011";"14162547";"4405095";"3136481";"22232361";"6915117";"4923647";"1,87792936118392"
"Sub_Setor";"33.2 Instalação de máquinas e equipamentos";"2011";"1983034";"699879";"408862";"3112966";"1098670";"641831";"1,78854574693278"
"Total Indústria";"Total";"2012";"2381320930";"1365773737";"156249096";"3546558483";"2034079645";"232705533";"1,56457635087265"
"Indústria";"B Indústrias extrativas";"2012";"119106058";"26543379";"7804770";"177387514";"39531692";"11623832";"3,46761212663891"
"Setor";"05 Extração de carvão mineral";"2012";"1101797";"557398";"162772";"1640933";"830146";"242420";"1,52991238179874"
"Sub_Setor";"05.0 Extração de carvão mineral";"2012";"1101797";"557398";"162772";"1640933";"830146";"242420";"1,52991238179874"
"Setor";"06 Extração de petróleo e gás natural";"2012";"12533550";"3310875";"452790";"18666517";"4930966";"674351";"3,33014495179566"
"Sub_Setor";"06.0 Extração de petróleo e gás natural";"2012";"12533550";"3310875";"452790";"18666517";"4930966";"674351";"3,33014495179566"
"Setor";"07 Extração de minerais metálicos";"2012";"80553040";"14830851";"3178457";"119969578";"22087943";"4733752";"4,47285592539147"
"Sub_Setor";"07.1 Extração de minério de ferro";"2012";"74204881";"11709143";"2565106";"110515112";"17438708";"3820274";"5,19851384125357"
"Sub_Setor";"07.2 Extração de minerais metálicos não-ferrosos";"2012";"6348159";"3121708";"613351";"9454466";"4649235";"913478";"1,69961411586805"
"Setor";"08 Extração de minerais não-metálicos";"2012";"12555715";"4606156";"1266438";"18699528";"6860059";"1886137";"2,13801856556064"
"Sub_Setor";"08.1 Extração de pedra, areia e argila";"2012";"9458037";"3545289";"975735";"14086082";"5280084";"1453186";"2,09201211937826"
"Sub_Setor";"08.9 Extração de outros minerais não-metálicos";"2012";"3097678";"1060867";"290703";"4613446";"1579975";"432951";"2,29191088881819"
"Setor";"09 Atividades de apoio à extração de minerais";"2012";"12361956";"3238099";"2744313";"18410958";"4822579";"4087171";"2,06638325812398"
"Sub_Setor";"09.1 Atividades de apoio à extração de petróleo e gás natural";"2012";"12079155";"3193640";"2691153";"17989776";"4756365";"4007999";"2,05260490895772"
"Sub_Setor";"09.9 Atividades de apoio à extração de minerais, exceto petróleo e gás natural";"2012";"282801";"44459";"53160";"421182";"66214";"79172";"2,89698726682306"
"Indústria";"C Indústrias de transformação";"2012";"2262214872";"1339230358";"148444326";"3369170968";"1994547953";"221081702";"1,52063814510673"
"Setor";"10 Fabricação de produtos alimentícios";"2012";"459758873";"301650962";"22261341";"684729937";"449256026";"33154350";"1,41939305405142"
"Sub_Setor";"10.1 Abate e fabricação de produtos de carne";"2012";"132384537";"91640662";"7461307";"197163472";"136482640";"11112304";"1,33584164205658"
"Sub_Setor";"10.2 Preservação do pescado e fabricação de produtos do pescado";"2012";"2518788";"1694195";"164549";"3751291";"2523205";"245067";"1,35510215500359"
"Sub_Setor";"10.3 Fabricação de conservas de frutas, legumes e outros vegetais";"2012";"19450314";"11174305";"1094493";"28967820";"16642161";"1630055";"1,58534796970331"
"Sub_Setor";"10.4 Fabricação de óleos e gorduras vegetais e animais";"2012";"97150925";"74661179";"1117827";"144689207";"111194688";"1664807";"1,28202955050638"
"Sub_Setor";"10.5 Laticínios";"2012";"39594947";"26891276";"1454508";"58969706";"40049824";"2166234";"1,39685489030750"
"Sub_Setor";"10.6 Moagem, fabricação de produtos amiláceos e de alimentos para animais";"2012";"43299247";"28030783";"1465323";"64486609";"41746919";"2182341";"1,46796485610677"
"Sub_Setor";"10.7 Fabricação e refino de açúcar";"2012";"58919854";"30187704";"5181564";"87750754";"44959273";"7717028";"1,66584883803646"
"Sub_Setor";"10.8 Torrefação e moagem de café";"2012";"8620063";"6198448";"180179";"12838067";"9231498";"268345";"1,35139787919877"
"Sub_Setor";"10.9 Fabricação de outros produtos alimentícios";"2012";"57820198";"31172410";"4141591";"86113010";"46425819";"6168171";"1,63731654195740"
"Setor";"11 Fabricação de bebidas";"2012";"62090585";"29486603";"1635952";"92473000";"43915106";"2436463";"1,99503495133995"
"Sub_Setor";"11.1 Fabricação de bebidas alcoólicas";"2012";"31808599";"14921184";"917923";"47373311";"22222478";"1367085";"2,00823184034302"
"Sub_Setor";"11.2 Fabricação de bebidas não-alcoólicas";"2012";"30281986";"14565419";"718029";"45099689";"21692629";"1069378";"1,98135826418227"
"Setor";"12 Fabricação de produtos do fumo";"2012";"12807299";"5705754";"408463";"19074218";"8497717";"608334";"2,09467524623349"
"Sub_Setor";"12.1 Processamento industrial do fumo";"2012";"4734912";"3069685";"174754";"7051818";"4571756";"260265";"1,45939313391314"
"Sub_Setor";"12.2 Fabricação de produtos do fumo";"2012";"8072387";"2636069";"233709";"12022400";"3925961";"348068";"2,81289598010717"
"Setor";"13 Fabricação de produtos têxteis";"2012";"39012818";"22781105";"4202679";"58102727";"33928447";"6259151";"1,44578751445683"
"Sub_Setor";"13.1 Preparação e fiação de fibras têxteis";"2012";"6135127";"3834581";"577675";"9137192";"5710934";"860345";"1,39047394348832"
"Sub_Setor";"13.2 Tecelagem, exceto malha";"2012";"13663216";"7877805";"1419953";"20348956";"11732604";"2114770";"1,46951727502480"
"Sub_Setor";"13.3 Fabricação de tecidos de malha";"2012";"5456179";"3811926";"446804";"8126018";"5677193";"665436";"1,28117513906728"
"Sub_Setor";"13.4 Acabamentos em fios, tecidos e artefatos têxteis";"2012";"2492083";"1053794";"555445";"3711519";"1569441";"827238";"1,54860962231216"
