"Nível Territorial (Código)";"Nível Territorial";"Unidade de Medida (Código)";"Unidade de Medida";"Valor";"Brasil (Código)";"Brasil";"Variável (Código)";"Variável";"Ano (Código)";"Ano";"Classificação Nacional de Atividades Econômicas (CNAE 2.0) (Código)";"Classificação Nacional de Atividades Econômicas (CNAE 2.0)"
"1";"Brasil";"1020";"Unidades";89;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117117";"24.1 Produção de ferro-gusa e de ferroligas"
"1";"Brasil";"1020";"Unidades";262;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117120";"24.2 Siderurgia"
"1";"Brasil";"1020";"Unidades";182;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117125";"24.3 Produção de tubos de aço, exceto tubos sem costura"
"1";"Brasil";"1020";"Unidades";858;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117128";"24.4 Metalurgia dos metais não-ferrosos"
"1";"Brasil";"1020";"Unidades";1086;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117133";"24.5 Fundição"
"1";"Brasil";"1020";"Unidades";21807;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117136";"25 Fabricação de produtos de metal, exceto máquinas e equipamentos"
"1";"Brasil";"1020";"Unidades";7286;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117137";"25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada"
"1";"Brasil";"1020";"Unidades";386;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117141";"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras"
"1";"Brasil";"1020";"Unidades";4601;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117144";"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais"
"1";"Brasil";"1020";"Unidades";3792;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117148";"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas"
"1";"Brasil";"1020";"Unidades";11;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117152";"25.5 Fabricação de equipamento bélico pesado, armas de fogo e munições"
"1";"Brasil";"1020";"Unidades";5731;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117154";"25.9 Fabricação de produtos de metal não especificados anteriormente"
"1";"Brasil";"1020";"Unidades";2142;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117159";"26 Fabricação de equipamentos de informática, produtos eletrônicos e ópticos"
"1";"Brasil";"1020";"Unidades";467;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117160";"26.1 Fabricação de componentes eletrônicos"
"1";"Brasil";"1020";"Unidades";301;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117162";"26.2 Fabricação de equipamentos de informática e periféricos"
"1";"Brasil";"1020";"Unidades";207;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117165";"26.3 Fabricação de equipamentos de comunicação"
"1";"Brasil";"1020";"Unidades";246;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117168";"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo"
"1";"Brasil";"1020";"Unidades";655;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117170";"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios"
"1";"Brasil";"1020";"Unidades";186;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117173";"26.6 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação"
"1";"Brasil";"1020";"Unidades";71;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117175";"26.7 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos"
"1";"Brasil";"1020";"Unidades";9;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117177";"26.8 Fabricação de mídias virgens, magnéticas e ópticas"
"1";"Brasil";"1020";"Unidades";3015;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117179";"27 Fabricação de máquinas, aparelhos e materiais elétricos"
"1";"Brasil";"1020";"Unidades";433;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117180";"27.1 Fabricação de geradores, transformadores e motores elétricos"
"1";"Brasil";"1020";"Unidades";92;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117182";"27.2 Fabricação de pilhas, baterias e acumuladores elétricos"
"1";"Brasil";"1020";"Unidades";975;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117185";"27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica"
"1";"Brasil";"1020";"Unidades";500;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117189";"27.4 Fabricação de lâmpadas e outros equipamentos de iluminação"
"1";"Brasil";"1020";"Unidades";288;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117191";"27.5 Fabricação de eletrodomésticos"
"1";"Brasil";"1020";"Unidades";727;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117194";"27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente"
"1";"Brasil";"1020";"Unidades";9798;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117196";"28 Fabricação de máquinas e equipamentos"
"1";"Brasil";"1020";"Unidades";1017;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117197";"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão"
"1";"Brasil";"1020";"Unidades";3749;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117203";"28.2 Fabricação de máquinas e equipamentos de uso geral"
"1";"Brasil";"1020";"Unidades";1172;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117210";"28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária"
"1";"Brasil";"1020";"Unidades";775;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117214";"28.4 Fabricação de máquinas-ferramenta"
"1";"Brasil";"1020";"Unidades";308;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117216";"28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção"
"1";"Brasil";"1020";"Unidades";2777;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117221";"28.6 Fabricação de máquinas e equipamentos de uso industrial específico"
"1";"Brasil";"1020";"Unidades";4153;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117229";"29 Fabricação de veículos automotores, reboques e carrocerias"
"1";"Brasil";"1020";"Unidades";23;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117230";"29.1 Fabricação de automóveis, camionetas e utilitários"
"1";"Brasil";"1020";"Unidades";18;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117232";"29.2 Fabricação de caminhões e ônibus"
"1";"Brasil";"1020";"Unidades";1215;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117234";"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores"
"1";"Brasil";"1020";"Unidades";2005;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117236";"29.4 Fabricação de peças e acessórios para veículos automotores"
"1";"Brasil";"1020";"Unidades";892;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117243";"29.5 Recondicionamento e recuperação de motores para veículos automotores"
"1";"Brasil";"1020";"Unidades";775;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117245";"30 Fabricação de outros equipamentos de transporte, exceto veículos automotores"
"1";"Brasil";"1020";"Unidades";265;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117246";"30.1 Construção de embarcações"
"1";"Brasil";"1020";"Unidades";56;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117249";"30.3 Fabricação de veículos ferroviários"
"1";"Brasil";"1020";"Unidades";56;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117252";"30.4 Fabricação de aeronaves"
"1";"Brasil";"1020";"Unidades";1;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117255";"30.5 Fabricação de veículos militares de combate"
"1";"Brasil";"1020";"Unidades";397;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117257";"30.9 Fabricação de equipamentos de transporte não especificados anteriormente"
"1";"Brasil";"1020";"Unidades";10937;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117261";"31 Fabricação de móveis"
"1";"Brasil";"1020";"Unidades";10937;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117262";"31.0 Fabricação de móveis"
"1";"Brasil";"1020";"Unidades";6466;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117267";"32 Fabricação de produtos diversos"
"1";"Brasil";"1020";"Unidades";1339;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117268";"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes"
"1";"Brasil";"1020";"Unidades";84;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117271";"32.2 Fabricação de instrumentos musicais"
"1";"Brasil";"1020";"Unidades";320;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117273";"32.3 Fabricação de artefatos para pesca e esporte"
"1";"Brasil";"1020";"Unidades";503;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117275";"32.4 Fabricação de brinquedos e jogos recreativos"
"1";"Brasil";"1020";"Unidades";1690;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117277";"32.5 Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos"
"1";"Brasil";"1020";"Unidades";2530;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117279";"32.9 Fabricação de produtos diversos"
"1";"Brasil";"1020";"Unidades";8087;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117283";"33 Manutenção, reparação e instalação de máquinas e equipamentos"
"1";"Brasil";"1020";"Unidades";6299;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117284";"33.1 Manutenção e reparação de máquinas e equipamentos"
"1";"Brasil";"1020";"Unidades";1788;"1";"Brasil";"630";"Número de empresas";"2014";"2014";"117293";"33.2 Instalação de máquinas e equipamentos"
"1";"Brasil";"1020";"Unidades";181553;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"117897";"Total"
"1";"Brasil";"1020";"Unidades";3725;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116880";"B Indústrias extrativas"
"1";"Brasil";"1020";"Unidades";14;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116881";"05 Extração de carvão mineral"
"1";"Brasil";"1020";"Unidades";14;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116882";"05.0 Extração de carvão mineral"
"1";"Brasil";"1020";"Unidades";32;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116884";"06 Extração de petróleo e gás natural"
"1";"Brasil";"1020";"Unidades";32;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116885";"06.0 Extração de petróleo e gás natural"
"1";"Brasil";"1020";"Unidades";143;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116887";"07 Extração de minerais metálicos"
"1";"Brasil";"1020";"Unidades";51;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116888";"07.1 Extração de minério de ferro"
"1";"Brasil";"1020";"Unidades";92;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116890";"07.2 Extração de minerais metálicos não-ferrosos"
"1";"Brasil";"1020";"Unidades";3410;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116897";"08 Extração de minerais não-metálicos"
"1";"Brasil";"1020";"Unidades";3157;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116898";"08.1 Extração de pedra, areia e argila"
"1";"Brasil";"1020";"Unidades";253;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116900";"08.9 Extração de outros minerais não-metálicos"
"1";"Brasil";"1020";"Unidades";126;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116905";"09 Atividades de apoio à extração de minerais"
"1";"Brasil";"1020";"Unidades";99;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116906";"09.1 Atividades de apoio à extração de petróleo e gás natural"
"1";"Brasil";"1020";"Unidades";27;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116908";"09.9 Atividades de apoio à extração de minerais, exceto petróleo e gás natural"
"1";"Brasil";"1020";"Unidades";177828;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116910";"C Indústrias de transformação"
"1";"Brasil";"1020";"Unidades";23287;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116911";"10 Fabricação de produtos alimentícios"
"1";"Brasil";"1020";"Unidades";1970;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116912";"10.1 Abate e fabricação de produtos de carne"
"1";"Brasil";"1020";"Unidades";306;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116916";"10.2 Preservação do pescado e fabricação de produtos do pescado"
"1";"Brasil";"1020";"Unidades";1223;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116918";"10.3 Fabricação de conservas de frutas, legumes e outros vegetais"
"1";"Brasil";"1020";"Unidades";169;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116922";"10.4 Fabricação de óleos e gorduras vegetais e animais"
"1";"Brasil";"1020";"Unidades";2725;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116926";"10.5 Laticínios"
"1";"Brasil";"1020";"Unidades";2445;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116930";"10.6 Moagem, fabricação de produtos amiláceos e de alimentos para animais"
"1";"Brasil";"1020";"Unidades";230;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116938";"10.7 Fabricação e refino de açúcar"
"1";"Brasil";"1020";"Unidades";504;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116941";"10.8 Torrefação e moagem de café"
"1";"Brasil";"1020";"Unidades";13715;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116944";"10.9 Fabricação de outros produtos alimentícios"
"1";"Brasil";"1020";"Unidades";1385;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116952";"11 Fabricação de bebidas"
"1";"Brasil";"1020";"Unidades";542;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116953";"11.1 Fabricação de bebidas alcoólicas"
"1";"Brasil";"1020";"Unidades";843;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116957";"11.2 Fabricação de bebidas não-alcoólicas"
"1";"Brasil";"1020";"Unidades";92;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116960";"12 Fabricação de produtos do fumo"
"1";"Brasil";"1020";"Unidades";21;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116961";"12.1 Processamento industrial do fumo"
"1";"Brasil";"1020";"Unidades";71;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116963";"12.2 Fabricação de produtos do fumo"
"1";"Brasil";"1020";"Unidades";5170;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116965";"13 Fabricação de produtos têxteis"
"1";"Brasil";"1020";"Unidades";335;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116966";"13.1 Preparação e fiação de fibras têxteis"
"1";"Brasil";"1020";"Unidades";657;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116971";"13.2 Tecelagem, exceto malha"
"1";"Brasil";"1020";"Unidades";357;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116975";"13.3 Fabricação de tecidos de malha"
"1";"Brasil";"1020";"Unidades";1334;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116977";"13.4 Acabamentos em fios, tecidos e artefatos têxteis"
"1";"Brasil";"1020";"Unidades";2487;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116979";"13.5 Fabricação de artefatos têxteis, exceto vestuário"
"1";"Brasil";"1020";"Unidades";25916;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116985";"14 Confecção de artigos do vestuário e acessórios"
"1";"Brasil";"1020";"Unidades";25057;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116986";"14.1 Confecção de artigos do vestuário e acessórios"
"1";"Brasil";"1020";"Unidades";859;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116991";"14.2 Fabricação de artigos de malharia e tricotagem"
"1";"Brasil";"1020";"Unidades";6345;"1";"Brasil";"630";"Número de empresas";"2015";"2015";"116994";"15 Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados"
