"Nível Territorial (Código)";"Nível Territorial";"Unidade de Medida (Código)";"Unidade de Medida";"Valor";"Brasil (Código)";"Brasil";"Variável (Código)";"Variável";"Ano (Código)";"Ano";"Classificação Nacional de Atividades Econômicas (CNAE 2.0) (Código)";"Classificação Nacional de Atividades Econômicas (CNAE 2.0)"
"1";"Brasil";"40";"Mil Reais";39001;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117083";"21.1 Fabricação de produtos farmoquímicos"
"1";"Brasil";"40";"Mil Reais";1663595;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117085";"21.2 Fabricação de produtos farmacêuticos"
"1";"Brasil";"40";"Mil Reais";7178805;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117089";"22 Fabricação de produtos de borracha e de material plástico"
"1";"Brasil";"40";"Mil Reais";2027846;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117090";"22.1 Fabricação de produtos de borracha"
"1";"Brasil";"40";"Mil Reais";5150959;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117094";"22.2 Fabricação de produtos de material plástico"
"1";"Brasil";"40";"Mil Reais";6421077;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117099";"23 Fabricação de produtos de minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";782659;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117100";"23.1 Fabricação de vidro e de produtos do vidro"
"1";"Brasil";"40";"Mil Reais";857184;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117104";"23.2 Fabricação de cimento"
"1";"Brasil";"40";"Mil Reais";1715995;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117106";"23.3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes"
"1";"Brasil";"40";"Mil Reais";2031623;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117108";"23.4 Fabricação de produtos cerâmicos"
"1";"Brasil";"40";"Mil Reais";1033616;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117112";"23.9 Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos"
"1";"Brasil";"40";"Mil Reais";7460309;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117116";"24 Metalurgia"
"1";"Brasil";"40";"Mil Reais";487609;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117117";"24.1 Produção de ferro-gusa e de ferroligas"
"1";"Brasil";"40";"Mil Reais";3856067;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117120";"24.2 Siderurgia"
"1";"Brasil";"40";"Mil Reais";549326;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117125";"24.3 Produção de tubos de aço, exceto tubos sem costura"
"1";"Brasil";"40";"Mil Reais";1714415;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117128";"24.4 Metalurgia dos metais não-ferrosos"
"1";"Brasil";"40";"Mil Reais";852892;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117133";"24.5 Fundição"
"1";"Brasil";"40";"Mil Reais";8820685;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117136";"25 Fabricação de produtos de metal, exceto máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";2332456;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117137";"25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada"
"1";"Brasil";"40";"Mil Reais";348510;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117141";"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras"
"1";"Brasil";"40";"Mil Reais";1772721;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117144";"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais"
"1";"Brasil";"40";"Mil Reais";1237581;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117148";"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas"
"1";"Brasil";"40";"Mil Reais";201685;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117152";"25.5 Fabricação de equipamento bélico pesado, armas de fogo e munições"
"1";"Brasil";"40";"Mil Reais";2927732;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117154";"25.9 Fabricação de produtos de metal não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";2983438;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117159";"26 Fabricação de equipamentos de informática, produtos eletrônicos e ópticos"
"1";"Brasil";"40";"Mil Reais";311975;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117160";"26.1 Fabricação de componentes eletrônicos"
"1";"Brasil";"40";"Mil Reais";699933;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117162";"26.2 Fabricação de equipamentos de informática e periféricos"
"1";"Brasil";"40";"Mil Reais";536473;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117165";"26.3 Fabricação de equipamentos de comunicação"
"1";"Brasil";"40";"Mil Reais";726829;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117168";"26.4 Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo"
"1";"Brasil";"40";"Mil Reais";603010;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117170";"26.5 Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios"
"1";"Brasil";"40";"Mil Reais";69687;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117173";"26.6 Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação"
"1";"Brasil";"40";"Mil Reais";32805;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117175";"26.7 Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos"
"1";"Brasil";"40";"Mil Reais";2726;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117177";"26.8 Fabricação de mídias virgens, magnéticas e ópticas"
"1";"Brasil";"40";"Mil Reais";5070072;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117179";"27 Fabricação de máquinas, aparelhos e materiais elétricos"
"1";"Brasil";"40";"Mil Reais";1781331;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117180";"27.1 Fabricação de geradores, transformadores e motores elétricos"
"1";"Brasil";"40";"Mil Reais";236335;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117182";"27.2 Fabricação de pilhas, baterias e acumuladores elétricos"
"1";"Brasil";"40";"Mil Reais";1242338;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117185";"27.3 Fabricação de equipamentos para distribuição e controle de energia elétrica"
"1";"Brasil";"40";"Mil Reais";240709;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117189";"27.4 Fabricação de lâmpadas e outros equipamentos de iluminação"
"1";"Brasil";"40";"Mil Reais";1142803;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117191";"27.5 Fabricação de eletrodomésticos"
"1";"Brasil";"40";"Mil Reais";426556;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117194";"27.9 Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";9649989;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117196";"28 Fabricação de máquinas e equipamentos"
"1";"Brasil";"40";"Mil Reais";2020893;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117197";"28.1 Fabricação de motores, bombas, compressores e equipamentos de transmissão"
"1";"Brasil";"40";"Mil Reais";2723494;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117203";"28.2 Fabricação de máquinas e equipamentos de uso geral"
"1";"Brasil";"40";"Mil Reais";1369276;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117210";"28.3 Fabricação de tratores e de máquinas e equipamentos para a agricultura e pecuária"
"1";"Brasil";"40";"Mil Reais";687894;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117214";"28.4 Fabricação de máquinas-ferramenta"
"1";"Brasil";"40";"Mil Reais";1106007;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117216";"28.5 Fabricação de máquinas e equipamentos de uso na extração mineral e na construção"
"1";"Brasil";"40";"Mil Reais";1742425;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117221";"28.6 Fabricação de máquinas e equipamentos de uso industrial específico"
"1";"Brasil";"40";"Mil Reais";16487047;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117229";"29 Fabricação de veículos automotores, reboques e carrocerias"
"1";"Brasil";"40";"Mil Reais";5267955;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117230";"29.1 Fabricação de automóveis, camionetas e utilitários"
"1";"Brasil";"40";"Mil Reais";1466206;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117232";"29.2 Fabricação de caminhões e ônibus"
"1";"Brasil";"40";"Mil Reais";1281917;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117234";"29.3 Fabricação de cabines, carrocerias e reboques para veículos automotores"
"1";"Brasil";"40";"Mil Reais";8314065;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117236";"29.4 Fabricação de peças e acessórios para veículos automotores"
"1";"Brasil";"40";"Mil Reais";156904;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117243";"29.5 Recondicionamento e recuperação de motores para veículos automotores"
"1";"Brasil";"40";"Mil Reais";2700574;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117245";"30 Fabricação de outros equipamentos de transporte, exceto veículos automotores"
"1";"Brasil";"40";"Mil Reais";912302;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117246";"30.1 Construção de embarcações"
"1";"Brasil";"40";"Mil Reais";NA;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117249";"30.3 Fabricação de veículos ferroviários"
"1";"Brasil";"40";"Mil Reais";760916;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117252";"30.4 Fabricação de aeronaves"
"1";"Brasil";"40";"Mil Reais";NA;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117255";"30.5 Fabricação de veículos militares de combate"
"1";"Brasil";"40";"Mil Reais";741256;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117257";"30.9 Fabricação de equipamentos de transporte não especificados anteriormente"
"1";"Brasil";"40";"Mil Reais";2983027;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117261";"31 Fabricação de móveis"
"1";"Brasil";"40";"Mil Reais";2983027;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117262";"31.0 Fabricação de móveis"
"1";"Brasil";"40";"Mil Reais";1822507;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117267";"32 Fabricação de produtos diversos"
"1";"Brasil";"40";"Mil Reais";213293;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117268";"32.1 Fabricação de artigos de joalheria, bijuteria e semelhantes"
"1";"Brasil";"40";"Mil Reais";18607;"1";"Brasil";"819";"Salários, retiradas e outras remunerações de pessoal assalariado ligado à produção";"2011";"2011";"117271";"32.2 Fabricação de instrumentos musicais"
